timestamp,target_flow,up,down,q,flow_ls,velocity_ms,fvel_ms
2023-12-25 09:39:32,5.5,74.3,74.3,88,5.47795,1351.71,1351.71
2023-12-25 09:39:33,5.5,74.5,74.6,84,5.51505,1352.0,1352.0
2023-12-25 09:39:34,5.5,74.4,74.4,87,5.54541,1351.75,1351.75
2023-12-25 09:39:35,5.5,74.7,74.6,88,5.40808,1352.07,1352.07
2023-12-25 09:39:36,5.5,74.5,74.4,87,5.49154,1351.86,1351.86
2023-12-25 09:39:37,5.5,74.4,74.3,91,5.50073,1351.9,1351.9
2023-12-25 09:39:38,5.5,74.6,74.6,92,5.45512,1352.06,1352.06
2023-12-25 09:39:39,5.5,74.5,74.5,91,5.54977,1351.87,1351.87
2023-12-25 09:39:40,5.5,74.4,74.5,93,5.5475,1351.71,1351.71
2023-12-25 09:39:41,5.5,74.6,74.6,85,5.52447,1351.78,1351.78
2023-12-25 09:39:42,5.5,74.5,74.5,88,5.49017,1351.43,1351.43
2023-12-25 09:39:43,5.5,74.5,74.5,79,5.56318,1351.46,1351.46
2023-12-25 09:39:44,5.5,74.4,74.5,92,5.42336,1351.34,1351.34
2023-12-25 09:39:45,5.5,74.5,74.5,87,5.39913,1351.21,1351.21
2023-12-25 09:39:46,5.5,74.7,74.7,89,5.44404,1351.18,1351.18
2023-12-25 09:39:47,5.5,74.6,74.6,88,5.39566,1351.02,1351.02
2023-12-25 09:39:48,5.5,74.4,74.4,84,5.45982,1350.97,1350.97
2023-12-25 09:39:49,5.5,74.4,74.3,89,5.4969,1351.33,1351.33
2023-12-25 09:39:50,5.5,74.6,74.5,92,5.6076,1351.53,1351.53
2023-12-25 09:39:51,5.5,74.4,74.3,87,5.59793,1351.79,1351.79
2023-12-25 09:39:52,5.5,74.5,74.3,93,5.42873,1351.58,1351.58
2023-12-25 09:39:53,5.5,74.5,74.5,90,5.5867,1353.02,1353.02
2023-12-25 09:39:54,5.5,74.4,74.5,91,5.63028,1352.64,1352.64
2023-12-25 09:39:55,5.5,74.2,74.2,90,5.37164,1352.32,1352.32
2023-12-25 09:39:56,5.5,74.4,74.2,86,5.47693,1352.37,1352.37
2023-12-25 09:39:57,5.5,74.5,74.4,86,5.5213,1352.01,1352.01
2023-12-25 09:39:58,5.5,74.7,74.5,85,5.50961,1351.85,1351.85
2023-12-25 09:39:59,5.5,74.6,74.7,92,5.54084,1351.65,1351.65
2023-12-25 09:40:00,5.5,74.6,74.6,92,5.45402,1351.57,1351.57
2023-12-25 09:40:01,5.5,74.4,74.5,86,5.64772,1351.16,1351.16
2023-12-25 09:40:02,5.5,74.6,74.5,91,5.43472,1351.11,1351.11
2023-12-25 09:40:03,5.5,74.5,74.6,87,5.53245,1351.52,1351.52
2023-12-25 09:40:04,5.5,74.0,74.1,86,5.27709,1350.08,1350.08
2023-12-25 09:40:05,5.5,74.1,74.1,81,5.27026,1350.5,1350.5
2023-12-25 09:40:06,5.5,74.1,74.2,85,5.44947,1350.89,1350.89
2023-12-25 09:40:07,5.5,74.0,74.1,87,5.57775,1351.3,1351.3
2023-12-25 09:40:08,5.5,74.3,74.4,83,5.43241,1351.7,1351.7
2023-12-25 09:40:09,5.5,74.4,74.5,85,5.50566,1351.79,1351.79
2023-12-25 09:40:10,5.5,74.5,74.3,81,5.46296,1351.42,1351.42
2023-12-25 09:40:11,5.5,74.4,74.6,89,5.5329,1351.63,1351.63
2023-12-25 09:40:12,5.5,74.5,74.5,89,5.50775,1351.72,1351.72
2023-12-25 09:40:13,5.5,74.7,74.5,91,5.62581,1351.78,1351.78
2023-12-25 09:40:14,5.5,74.5,74.4,87,5.61024,1351.55,1351.55
2023-12-25 09:40:15,5.5,74.5,74.3,89,5.54553,1351.67,1351.67
2023-12-25 09:40:16,5.5,74.5,74.6,89,5.55752,1352.79,1352.79
2023-12-25 09:40:17,5.5,74.5,74.6,84,5.49674,1352.42,1352.42
2023-12-25 09:40:18,5.5,74.4,74.4,87,5.49171,1352.37,1352.37
2023-12-25 09:40:19,5.5,74.3,74.4,86,5.57566,1352.27,1352.27
2023-12-25 09:40:20,5.5,74.5,74.5,84,5.48651,1352.05,1352.05
2023-12-25 09:40:21,5.5,74.5,74.5,87,5.44988,1351.95,1351.95
2023-12-25 09:40:22,5.5,74.5,74.5,88,5.40017,1351.8,1351.8
2023-12-25 09:40:23,5.5,74.5,74.5,87,5.44028,1351.76,1351.76
2023-12-25 09:40:24,5.5,74.5,74.4,91,5.59757,1351.77,1351.77
2023-12-25 09:40:25,5.5,74.5,74.5,83,5.44503,1351.62,1351.62
2023-12-25 09:40:26,5.5,74.4,74.4,88,5.48944,1351.41,1351.41
2023-12-25 09:40:27,5.5,74.5,74.5,84,5.41355,1351.44,1351.44
2023-12-25 09:40:28,5.5,74.4,74.4,86,5.50606,1351.69,1351.69
2023-12-25 09:40:29,5.5,74.5,74.6,89,5.46672,1351.52,1351.52
2023-12-25 09:40:30,5.5,74.4,74.5,91,5.45278,1351.38,1351.38
2023-12-25 09:40:31,5.5,74.4,74.5,92,5.6009,1351.12,1351.12
2023-12-25 09:40:32,5.5,74.2,74.3,91,5.43399,1350.98,1350.98
2023-12-25 09:40:33,5.5,74.5,74.5,89,5.38323,1351.32,1351.32
2023-12-25 09:40:34,5.5,74.5,74.6,91,5.46665,1351.16,1351.16
2023-12-25 09:40:35,5.5,74.4,74.4,88,5.53694,1351.42,1351.42
2023-12-25 09:40:36,5.5,74.5,74.4,92,5.4856,1351.32,1351.32
2023-12-25 09:41:16,5.0,74.6,74.6,89,4.92825,1351.93,1351.93
2023-12-25 09:41:17,5.0,74.7,74.7,90,4.95767,1351.63,1351.63
2023-12-25 09:41:18,5.0,74.5,74.7,90,5.03636,1351.81,1351.81
2023-12-25 09:41:19,5.0,74.6,74.6,90,5.02962,1351.9,1351.9
2023-12-25 09:41:20,5.0,74.6,74.6,92,4.99852,1351.85,1351.85
2023-12-25 09:41:21,5.0,74.8,74.8,90,5.05083,1351.83,1351.83
2023-12-25 09:41:22,5.0,74.5,74.6,86,5.13232,1351.68,1351.68
2023-12-25 09:41:23,5.0,74.6,74.6,90,4.99375,1351.8,1351.8
2023-12-25 09:41:24,5.0,74.6,74.7,92,4.94708,1351.39,1351.39
2023-12-25 09:41:25,5.0,74.7,74.7,88,5.07736,1351.62,1351.62
2023-12-25 09:41:26,5.0,74.7,74.6,90,5.01411,1351.43,1351.43
2023-12-25 09:41:27,5.0,74.6,74.6,92,5.042,1351.78,1351.78
2023-12-25 09:41:28,5.0,74.5,74.5,93,5.05059,1351.87,1351.87
2023-12-25 09:41:29,5.0,74.7,74.7,85,4.97134,1351.74,1351.74
2023-12-25 09:41:30,5.0,74.5,74.6,88,5.0191,1351.53,1351.53
2023-12-25 09:41:31,5.0,74.6,74.6,91,4.89971,1351.43,1351.43
2023-12-25 09:41:32,5.0,74.7,74.7,93,4.95335,1351.34,1351.34
2023-12-25 09:41:33,5.0,74.7,74.7,91,4.99102,1351.43,1351.43
2023-12-25 09:41:34,5.0,74.6,74.7,90,5.13229,1351.44,1351.44
2023-12-25 09:41:35,5.0,74.7,74.6,90,4.99509,1351.48,1351.48
2023-12-25 09:41:36,5.0,74.5,74.5,92,5.05947,1351.6,1351.6
2023-12-25 09:41:37,5.0,74.6,74.6,92,4.98888,1351.21,1351.21
2023-12-25 09:41:38,5.0,74.6,74.7,82,4.9957,1351.34,1351.34
2023-12-25 09:41:39,5.0,74.9,74.7,87,5.09193,1351.54,1351.54
2023-12-25 09:41:40,5.0,74.7,74.7,93,4.98016,1351.75,1351.75
2023-12-25 09:41:41,5.0,74.7,74.6,93,5.11627,1351.87,1351.87
2023-12-25 09:41:42,5.0,74.7,74.9,87,4.98395,1351.87,1351.87
2023-12-25 09:41:43,5.0,74.6,74.6,84,4.91951,1351.8,1351.8
2023-12-25 09:41:44,5.0,74.7,74.8,91,5.05073,1352.31,1352.31
2023-12-25 09:41:45,5.0,74.6,74.5,91,4.97419,1352.6,1352.6
2023-12-25 09:41:46,5.0,74.7,74.7,87,4.92146,1352.27,1352.27
2023-12-25 09:41:47,5.0,74.7,74.6,90,5.08024,1351.89,1351.89
2023-12-25 09:41:48,5.0,74.6,74.7,82,5.05774,1351.53,1351.53
2023-12-25 09:41:49,5.0,74.7,74.7,89,5.08106,1351.49,1351.49
2023-12-25 09:41:50,5.0,74.6,74.7,92,4.91159,1351.2,1351.2
2023-12-25 09:41:51,5.0,74.6,74.6,89,5.00871,1350.91,1350.91
2023-12-25 09:41:52,5.0,74.7,74.6,90,4.99365,1350.97,1350.97
2023-12-25 09:41:53,5.0,74.8,74.7,86,5.01426,1350.74,1350.74
2023-12-25 09:41:54,5.0,74.6,74.7,90,5.03689,1350.7,1350.7
2023-12-25 09:41:55,5.0,74.6,74.6,84,4.98292,1350.94,1350.94
2023-12-25 09:41:56,5.0,74.6,74.7,86,4.9487,1351.2,1351.2
2023-12-25 09:41:57,5.0,74.6,74.5,78,4.88874,1350.82,1350.82
2023-12-25 09:41:58,5.0,74.6,74.6,90,4.93449,1350.7,1350.7
2023-12-25 09:41:59,5.0,74.5,74.6,91,4.86618,1350.47,1350.47
2023-12-25 09:42:00,5.0,74.7,74.6,86,4.95045,1350.63,1350.63
2023-12-25 09:42:01,5.0,74.7,74.6,89,4.99773,1351.1,1351.1
2023-12-25 09:42:02,5.0,74.6,74.6,94,5.05417,1351.13,1351.13
2023-12-25 09:42:03,5.0,74.7,74.6,85,5.07692,1350.75,1350.75
2023-12-25 09:42:04,5.0,74.7,74.7,87,5.00551,1351.23,1351.23
2023-12-25 09:42:05,5.0,74.7,74.7,84,4.97401,1351.07,1351.07
2023-12-25 09:42:06,5.0,74.6,74.7,85,5.02712,1350.89,1350.89
2023-12-25 09:42:07,5.0,74.7,74.7,91,5.05772,1351.26,1351.26
2023-12-25 09:42:08,5.0,74.6,74.6,91,5.0484,1351.45,1351.45
2023-12-25 09:42:09,5.0,74.6,74.6,93,5.0595,1351.42,1351.42
2023-12-25 09:42:10,5.0,74.7,74.8,89,4.9718,1351.43,1351.43
2023-12-25 09:42:11,5.0,74.6,74.6,92,4.99134,1351.36,1351.36
2023-12-25 09:42:12,5.0,74.8,74.7,89,5.10097,1351.26,1351.26
2023-12-25 09:42:13,5.0,74.7,74.6,91,5.0297,1351.21,1351.21
2023-12-25 09:42:14,5.0,74.7,74.7,88,5.03726,1351.37,1351.37
2023-12-25 09:42:15,5.0,74.7,74.6,85,5.04596,1351.67,1351.67
2023-12-25 09:42:16,5.0,74.6,74.7,86,5.04384,1351.55,1351.55
2023-12-25 09:42:17,5.0,74.7,74.7,90,5.04524,1352.14,1352.14
2023-12-25 09:42:18,5.0,74.8,74.8,89,5.13134,1351.64,1351.64
2023-12-25 09:42:19,5.0,74.5,74.4,91,5.00572,1351.18,1351.18
2023-12-25 09:42:20,5.0,74.7,74.7,87,5.00818,1351.07,1351.07
2023-12-25 09:42:21,5.0,74.6,74.6,90,5.01166,1351.05,1351.05
2023-12-25 09:42:22,5.0,74.5,74.6,88,5.0751,1351.23,1351.23
2023-12-25 09:42:23,5.0,74.6,74.7,87,4.94065,1351.52,1351.52
2023-12-25 09:42:24,5.0,74.6,74.6,86,5.12042,1351.52,1351.52
2023-12-25 09:42:25,5.0,74.6,74.7,90,5.10684,1351.6,1351.6
2023-12-25 09:42:26,5.0,74.5,74.6,89,5.07143,1351.68,1351.68
2023-12-25 09:42:27,5.0,74.7,74.7,91,4.97917,1351.63,1351.63
2023-12-25 09:42:28,5.0,74.7,74.6,85,5.01741,1351.62,1351.62
2023-12-25 09:42:29,5.0,74.7,74.7,87,5.11224,1351.75,1351.75
2023-12-25 09:42:30,5.0,74.6,74.6,93,5.0472,1351.55,1351.55
2023-12-25 09:42:31,5.0,74.7,74.6,82,5.05412,1352.09,1352.09
2023-12-25 09:42:32,5.0,74.7,74.7,87,4.90259,1352.33,1352.33
2023-12-25 09:42:33,5.0,74.7,74.7,87,5.08186,1352.2,1352.2
2023-12-25 09:42:34,5.0,74.7,74.7,89,5.06725,1352.07,1352.07
2023-12-25 09:42:35,5.0,74.8,74.7,88,4.89835,1352.14,1352.14
2023-12-25 09:42:36,5.0,74.6,74.7,89,5.01686,1352.15,1352.15
2023-12-25 09:42:37,5.0,74.6,74.7,92,4.92705,1351.96,1351.96
2023-12-25 09:42:38,5.0,74.7,74.6,87,5.04105,1351.73,1351.73
2023-12-25 09:42:39,5.0,74.7,74.7,93,5.04133,1351.62,1351.62
2023-12-25 09:42:40,5.0,74.6,74.6,90,5.00947,1351.27,1351.27
2023-12-25 09:42:41,5.0,74.7,74.5,90,5.03452,1351.37,1351.37
2023-12-25 09:42:42,5.0,74.6,74.7,91,4.95741,1351.24,1351.24
2023-12-25 09:42:43,5.0,74.7,74.7,90,5.02843,1351.34,1351.34
2023-12-25 09:42:44,5.0,74.7,74.6,94,4.9618,1351.52,1351.52
2023-12-25 09:42:45,5.0,74.5,74.5,93,5.04277,1351.38,1351.38
2023-12-25 09:42:46,5.0,74.7,74.6,90,4.95388,1351.46,1351.46
2023-12-25 09:42:47,5.0,74.8,74.5,89,5.13937,1351.26,1351.26
2023-12-25 09:42:48,5.0,74.6,74.7,93,5.00619,1351.17,1351.17
2023-12-25 09:42:49,5.0,74.6,74.7,85,5.01071,1351.01,1351.01
2023-12-25 09:42:50,5.0,74.6,74.5,87,5.01386,1351.11,1351.11
2023-12-25 09:42:51,5.0,74.5,74.7,94,5.01058,1351.09,1351.09
2023-12-25 09:42:52,5.0,74.7,74.8,87,4.97597,1350.96,1350.96
2023-12-25 09:42:53,5.0,74.6,74.6,86,4.87606,1350.92,1350.92
2023-12-25 09:42:54,5.0,74.7,74.7,90,4.92664,1351.08,1351.08
2023-12-25 09:42:55,5.0,74.7,74.7,88,4.95232,1351.08,1351.08
2023-12-25 09:42:56,5.0,74.6,74.5,90,4.99131,1351.1,1351.1
2023-12-25 09:42:57,5.0,74.8,74.6,92,5.00662,1351.19,1351.19
2023-12-25 09:42:58,5.0,74.7,74.6,93,4.98461,1351.45,1351.45
2023-12-25 09:42:59,5.0,74.7,74.7,87,4.96108,1351.42,1351.42
2023-12-25 09:43:00,5.0,74.9,74.8,89,5.06066,1351.25,1351.25
2023-12-25 09:43:01,5.0,74.8,74.7,91,5.01875,1351.49,1351.49
2023-12-25 09:43:02,5.0,74.8,74.8,90,4.93394,1351.29,1351.29
2023-12-25 09:43:03,5.0,74.6,74.7,88,5.13104,1351.08,1351.08
2023-12-25 09:43:04,5.0,74.6,74.7,89,4.88594,1351.39,1351.39
2023-12-25 09:43:05,5.0,74.6,74.6,83,5.01053,1351.63,1351.63
2023-12-25 09:43:06,5.0,74.6,74.7,90,4.97415,1351.82,1351.82
2023-12-25 09:43:07,5.0,74.7,74.7,91,5.00221,1351.63,1351.63
2023-12-25 09:43:08,5.0,74.6,74.7,90,4.93542,1351.38,1351.38
2023-12-25 09:43:09,5.0,74.7,74.6,89,4.93762,1351.27,1351.27
2023-12-25 09:43:10,5.0,74.8,74.7,90,5.01263,1351.29,1351.29
2023-12-25 09:43:11,5.0,74.7,74.6,93,4.9425,1351.36,1351.36
2023-12-25 09:43:12,5.0,74.6,74.6,88,4.9975,1351.38,1351.38
2023-12-25 09:43:13,5.0,74.8,74.7,87,5.00072,1351.34,1351.34
2023-12-25 09:43:14,5.0,74.5,74.5,87,4.9836,1351.53,1351.53
2023-12-25 09:43:15,5.0,74.6,74.7,91,5.02104,1351.35,1351.35
2023-12-25 09:43:16,5.0,74.8,74.7,88,5.01739,1351.47,1351.47
2023-12-25 09:43:17,5.0,74.7,74.8,92,4.98859,1351.34,1351.34
2023-12-25 09:43:18,5.0,74.7,74.6,88,4.99049,1351.36,1351.36
2023-12-25 09:43:19,5.0,74.8,74.7,93,4.92587,1351.33,1351.33
2023-12-25 09:43:20,5.0,74.7,74.7,86,5.0562,1351.18,1351.18
2023-12-25 09:43:21,5.0,74.7,74.7,90,4.93705,1351.31,1351.31
2023-12-25 09:43:22,5.0,74.8,74.7,87,4.86531,1351.37,1351.37
2023-12-25 09:43:23,5.0,74.6,74.7,94,5.02913,1351.36,1351.36
2023-12-25 09:43:24,5.0,74.7,74.6,89,5.06296,1351.3,1351.3
2023-12-25 09:43:25,5.0,74.7,74.5,88,5.05677,1351.55,1351.55
2023-12-25 09:43:26,5.0,74.7,74.6,91,5.05596,1351.46,1351.46
2023-12-25 09:43:27,5.0,74.6,74.6,89,5.06807,1351.38,1351.38
2023-12-25 09:43:28,5.0,74.7,74.7,81,4.96069,1351.42,1351.42
2023-12-25 09:43:29,5.0,74.8,74.7,90,5.03023,1351.23,1351.23
2023-12-25 09:43:30,5.0,74.7,74.6,91,5.0012,1351.49,1351.49
2023-12-25 09:43:31,5.0,74.6,74.6,92,5.03945,1351.61,1351.61
2023-12-25 09:43:32,5.0,74.5,74.6,91,4.83954,1351.64,1351.64
2023-12-25 09:43:33,5.0,74.6,74.6,84,5.0081,1351.58,1351.58
2023-12-25 09:43:34,5.0,74.7,74.7,84,5.10576,1351.92,1351.92
2023-12-25 09:43:35,5.0,74.6,74.8,90,4.992,1351.71,1351.71
2023-12-25 09:43:36,5.0,74.8,74.8,88,5.05953,1351.9,1351.9
2023-12-25 09:43:37,5.0,74.6,74.7,90,5.12554,1351.83,1351.83
2023-12-25 09:43:38,5.0,74.8,74.7,89,5.07365,1352.1,1352.1
2023-12-25 09:43:39,5.0,74.7,74.7,90,5.02138,1351.93,1351.93
2023-12-25 09:43:40,5.0,74.7,74.8,89,4.93303,1351.62,1351.62
2023-12-25 09:43:41,5.0,74.7,74.6,88,5.09402,1351.67,1351.67
2023-12-25 09:43:42,5.0,74.7,74.8,85,4.83447,1351.71,1351.71
2023-12-25 09:43:43,5.0,74.8,74.8,86,5.07852,1351.54,1351.54
2023-12-25 09:43:44,5.0,74.7,74.7,88,5.04323,1351.42,1351.42
2023-12-25 09:43:45,5.0,74.6,74.7,86,5.01684,1351.6,1351.6
2023-12-25 09:43:46,5.0,74.6,74.6,91,4.90594,1351.74,1351.74
2023-12-25 09:43:47,5.0,74.7,74.6,92,5.01446,1351.66,1351.66
2023-12-25 09:43:48,5.0,74.7,74.6,86,4.98683,1351.43,1351.43
2023-12-25 09:43:49,5.0,74.4,74.5,91,5.04626,1351.24,1351.24
2023-12-25 09:43:50,5.0,74.6,74.6,88,5.09772,1351.3,1351.3
2023-12-25 09:43:51,5.0,74.6,74.6,84,4.92444,1351.26,1351.26
2023-12-25 09:43:52,5.0,74.7,74.8,90,5.01763,1351.48,1351.48
2023-12-25 09:43:53,5.0,74.7,74.7,94,5.00678,1351.44,1351.44
2023-12-25 09:43:54,5.0,74.7,74.6,89,4.98461,1351.48,1351.48
2023-12-25 09:43:55,5.0,74.7,74.8,89,4.97862,1352.8,1352.8
2023-12-25 09:43:56,5.0,74.6,74.7,88,4.96655,1352.46,1352.46
2023-12-25 09:43:57,5.0,74.7,74.7,94,4.90347,1352.45,1352.45
2023-12-25 09:43:58,5.0,74.6,74.7,90,5.04125,1351.83,1351.83
2023-12-25 09:43:59,5.0,74.6,74.7,89,5.08071,1351.84,1351.84
2023-12-25 09:44:00,5.0,74.6,74.6,85,5.02613,1352.47,1352.47
2023-12-25 09:44:01,5.0,74.6,74.5,83,4.91752,1352.32,1352.32
2023-12-25 09:44:02,5.0,74.6,74.6,91,5.14573,1352.42,1352.42
2023-12-25 09:44:03,5.0,74.7,74.6,93,5.04006,1352.27,1352.27
2023-12-25 09:44:04,5.0,74.7,74.8,80,4.98763,1352.17,1352.17
2023-12-25 09:44:05,5.0,74.7,74.9,92,4.96227,1351.86,1351.86
2023-12-25 09:44:06,5.0,74.8,74.7,88,5.06177,1351.78,1351.78
2023-12-25 09:44:07,5.0,74.8,74.7,91,5.05938,1351.75,1351.75
2023-12-25 09:44:08,5.0,74.8,74.8,90,5.04243,1351.71,1351.71
2023-12-25 09:44:09,5.0,74.7,74.8,86,4.98442,1351.94,1351.94
2023-12-25 09:44:10,5.0,74.6,74.7,91,5.00932,1351.85,1351.85
2023-12-25 09:44:11,5.0,74.6,74.7,93,4.98331,1351.77,1351.77
2023-12-25 09:44:12,5.0,74.7,74.7,86,5.02071,1352.17,1352.17
2023-12-25 09:44:13,5.0,74.6,74.6,91,5.07721,1351.78,1351.78
2023-12-25 09:44:14,5.0,74.9,74.8,86,5.07274,1352.02,1352.02
2023-12-25 09:44:15,5.0,74.6,74.6,94,5.05836,1351.85,1351.85
2023-12-25 09:44:16,5.0,74.7,74.6,88,4.88991,1351.79,1351.79
2023-12-25 09:44:17,5.0,74.6,74.6,86,5.00252,1351.63,1351.63
2023-12-25 09:44:18,5.0,74.7,74.7,92,4.96363,1352.06,1352.06
2023-12-25 09:44:19,5.0,74.7,74.7,93,5.05465,1353.45,1353.45
2023-12-25 09:44:20,5.0,74.6,74.5,90,5.00471,1353.05,1353.05
2023-12-25 09:44:21,5.0,74.6,74.6,89,4.93671,1352.81,1352.81
2023-12-25 09:45:06,4.5,74.8,74.8,91,4.36561,1351.32,1351.32
2023-12-25 09:45:07,4.5,74.8,74.7,93,4.4261,1351.43,1351.43
2023-12-25 09:45:08,4.5,74.8,75.0,87,4.45965,1351.49,1351.49
2023-12-25 09:45:09,4.5,74.9,74.9,89,4.44689,1351.67,1351.67
2023-12-25 09:45:10,4.5,74.8,74.8,93,4.40526,1351.81,1351.81
2023-12-25 09:45:11,4.5,74.8,74.9,87,4.56136,1351.38,1351.38
2023-12-25 09:45:12,4.5,74.9,74.8,87,4.4216,1351.22,1351.22
2023-12-25 09:45:13,4.5,74.9,74.9,89,4.52895,1351.1,1351.1
2023-12-25 09:45:14,4.5,74.8,74.8,95,4.53777,1351.08,1351.08
2023-12-25 09:45:15,4.5,74.8,74.8,93,4.47083,1351.08,1351.08
2023-12-25 09:45:16,4.5,74.8,74.9,90,4.54976,1351.14,1351.14
2023-12-25 09:45:17,4.5,74.8,74.9,91,4.56662,1351.55,1351.55
2023-12-25 09:45:18,4.5,74.8,75.0,88,4.43375,1351.83,1351.83
2023-12-25 09:45:19,4.5,74.8,74.8,89,4.50112,1351.94,1351.94
2023-12-25 09:45:20,4.5,74.8,74.9,91,4.54251,1352.04,1352.04
2023-12-25 09:45:21,4.5,74.8,75.0,89,4.48999,1352.03,1352.03
2023-12-25 09:45:22,4.5,74.8,74.9,83,4.55684,1351.78,1351.78
2023-12-25 09:45:23,4.5,74.9,74.9,89,4.54489,1351.42,1351.42
2023-12-25 09:45:24,4.5,74.8,74.8,90,4.44949,1351.15,1351.15
2023-12-25 09:45:25,4.5,74.8,74.8,88,4.4979,1351.6,1351.6
2023-12-25 09:45:26,4.5,74.8,74.8,91,4.47734,1351.73,1351.73
2023-12-25 09:45:27,4.5,74.7,74.8,92,4.44272,1351.37,1351.37
2023-12-25 09:45:28,4.5,74.6,74.7,84,4.37235,1351.33,1351.33
2023-12-25 09:45:29,4.5,74.7,74.8,81,4.56973,1351.43,1351.43
2023-12-25 09:45:30,4.5,74.8,75.0,94,4.39202,1351.89,1351.89
2023-12-25 09:45:31,4.5,74.8,74.9,90,4.4508,1351.76,1351.76
2023-12-25 09:45:32,4.5,74.9,74.9,89,4.46363,1351.49,1351.49
2023-12-25 09:45:33,4.5,75.0,74.9,89,4.51011,1351.47,1351.47
2023-12-25 09:45:34,4.5,75.0,74.9,93,4.51737,1351.7,1351.7
2023-12-25 09:45:35,4.5,75.0,74.9,94,4.3941,1351.4,1351.4
2023-12-25 09:45:36,4.5,74.8,74.9,93,4.49132,1351.27,1351.27
2023-12-25 09:45:37,4.5,74.9,74.9,95,4.36053,1351.8,1351.8
2023-12-25 09:45:38,4.5,74.9,74.9,94,4.51233,1351.39,1351.39
2023-12-25 09:45:39,4.5,74.7,74.9,92,4.60108,1351.2,1351.2
2023-12-25 09:45:40,4.5,74.8,74.9,89,4.46303,1351.3,1351.3
2023-12-25 09:45:41,4.5,74.8,74.9,89,4.38418,1351.51,1351.51
2023-12-25 09:45:42,4.5,74.7,74.8,89,4.55715,1350.88,1350.88
2023-12-25 09:45:43,4.5,74.9,74.9,88,4.48872,1350.68,1350.68
2023-12-25 09:45:44,4.5,74.8,74.8,93,4.39607,1351.07,1351.07
2023-12-25 09:45:45,4.5,74.9,74.9,87,4.58076,1350.88,1350.88
2023-12-25 09:45:46,4.5,74.9,74.9,89,4.37446,1350.88,1350.88
2023-12-25 09:45:47,4.5,74.9,74.9,91,4.47282,1351.01,1351.01
2023-12-25 09:45:48,4.5,74.8,74.9,94,4.37963,1350.92,1350.92
2023-12-25 09:45:49,4.5,74.8,74.8,89,4.44761,1351.14,1351.14
2023-12-25 09:45:50,4.5,74.8,74.8,88,4.53523,1351.29,1351.29
2023-12-25 09:45:51,4.5,74.9,74.9,94,4.45893,1351.36,1351.36
2023-12-25 09:45:52,4.5,74.8,74.9,92,4.53198,1351.35,1351.35
2023-12-25 09:45:53,4.5,74.8,74.8,94,4.4104,1351.72,1351.72
2023-12-25 09:45:54,4.5,74.8,74.9,91,4.44398,1351.49,1351.49
2023-12-25 09:45:55,4.5,74.9,75.0,86,4.46302,1351.28,1351.28
2023-12-25 09:45:56,4.5,74.8,74.8,86,4.53415,1351.33,1351.33
2023-12-25 09:45:57,4.5,74.9,74.8,91,4.41333,1351.32,1351.32
2023-12-25 09:45:58,4.5,74.8,74.8,91,4.44138,1351.47,1351.47
2023-12-25 09:45:59,4.5,74.9,74.9,94,4.44208,1351.62,1351.62
2023-12-25 09:46:00,4.5,74.8,74.9,90,4.37054,1351.47,1351.47
2023-12-25 09:46:01,4.5,74.8,74.9,91,4.52153,1351.48,1351.48
2023-12-25 09:46:02,4.5,74.9,75.0,87,4.45693,1351.33,1351.33
2023-12-25 09:46:03,4.5,74.9,75.0,86,4.53473,1351.27,1351.27
2023-12-25 09:46:04,4.5,74.9,75.0,89,4.37726,1351.28,1351.28
2023-12-25 09:46:05,4.5,74.9,75.0,92,4.49899,1351.48,1351.48
2023-12-25 09:46:06,4.5,74.8,74.8,90,4.38966,1351.45,1351.45
2023-12-25 09:46:07,4.5,74.9,74.9,90,4.47875,1351.21,1351.21
2023-12-25 09:46:08,4.5,74.9,74.9,92,4.50223,1351.53,1351.53
2023-12-25 09:46:09,4.5,74.9,74.9,91,4.49531,1351.58,1351.58
2023-12-25 09:46:10,4.5,74.9,75.0,87,4.47387,1351.58,1351.58
2023-12-25 09:46:11,4.5,74.8,74.9,91,4.49416,1351.69,1351.69
2023-12-25 09:46:12,4.5,74.9,75.0,89,4.55572,1351.63,1351.63
2023-12-25 09:46:13,4.5,74.9,74.9,90,4.61908,1351.76,1351.76
2023-12-25 09:46:14,4.5,74.9,74.9,92,4.38017,1351.86,1351.86
2023-12-25 09:46:15,4.5,74.8,74.9,93,4.52673,1351.42,1351.42
2023-12-25 09:46:16,4.5,74.9,75.0,91,4.35205,1351.65,1351.65
2023-12-25 09:46:17,4.5,74.7,74.8,90,4.41444,1351.48,1351.48
2023-12-25 09:46:18,4.5,74.8,74.9,87,4.45867,1351.65,1351.65
2023-12-25 09:46:19,4.5,74.7,74.8,92,4.44642,1351.91,1351.91
2023-12-25 09:46:20,4.5,74.7,74.8,89,4.51749,1351.69,1351.69
2023-12-25 09:46:21,4.5,74.8,74.9,89,4.44376,1351.65,1351.65
2023-12-25 09:46:22,4.5,75.0,74.9,86,4.46364,1351.83,1351.83
2023-12-25 09:46:23,4.5,74.8,74.8,89,4.38061,1351.69,1351.69
2023-12-25 09:46:24,4.5,74.8,74.8,92,4.49432,1351.45,1351.45
2023-12-25 09:46:25,4.5,74.9,74.8,91,4.58065,1351.33,1351.33
2023-12-25 09:46:26,4.5,74.9,75.0,94,4.51376,1351.6,1351.6
